frame,time_s,faces,emotions,activity,motion_score,motion_z,anomaly
3069,102.3,0,,parado,1.230776,-0.9457,0
3070,102.333,0,,parado,1.613413,-0.7672,0
3071,102.367,0,,parado,1.777632,-0.6842,0
3072,102.4,0,,parado,1.914136,-0.6125,0
3073,102.433,0,,parado,1.849558,-0.6261,0
3074,102.467,0,,parado,0.068479,-1.3979,0
3075,102.5,0,,parado,1.689614,-0.6794,0
3076,102.533,0,,parado,1.616888,-0.6946,0
3077,102.567,0,,parado,1.463161,-0.7439,0
3078,102.6,0,,parado,1.346517,-0.7763,0
3079,102.633,0,,parado,0.034552,-1.3493,0
3080,102.667,0,,parado,1.178729,-0.8308,0
3081,102.7,0,,parado,0.96744,-0.9057,0
3082,102.733,0,,parado,0.85046,-0.9416,0
3083,102.767,0,,parado,0.772837,-0.9624,0
3084,102.8,0,,parado,0.796011,-0.9403,0
3085,102.833,0,,parado,0.032298,-1.3043,0
3086,102.867,0,,parado,0.938649,-0.8645,0
3087,102.9,0,,parado,1.004747,-0.8236,0
3088,102.933,0,,parado,1.1039,-0.7644,0
3089,102.967,0,,parado,1.120323,-0.749,0
3090,103.0,0,,parado,1.16778,-0.7133,0
3091,103.033,0,,parado,1.083801,-0.7525,0
3092,103.067,0,,parado,0.129834,-1.3326,0
3093,103.1,0,,parado,1.132215,-0.7099,0
3094,103.133,0,,parado,1.408158,-0.5204,0
3095,103.167,0,,parado,1.528515,-0.4258,0
3096,103.2,0,,parado,1.778518,-0.2449,0
3097,103.233,0,,parado,1.866657,-0.1722,0
3098,103.267,0,,parado,0.058303,-1.3788,0
3099,103.3,0,,parado,1.980838,-0.0818,0
3100,103.333,0,,movimento,2.21102,0.0855,0
3101,103.367,0,,movimento,2.318664,0.1674,0
3102,103.4,0,,movimento,2.298122,0.1578,0
3103,103.433,0,,movimento,2.147743,0.0563,0
3104,103.467,0,,parado,0.093572,-1.3438,0
3105,103.5,0,,parado,2.060457,-0.0014,0
3106,103.533,0,,parado,1.93499,-0.0778,0
3107,103.567,0,,parado,1.775437,-0.1726,0
3108,103.6,0,,parado,1.566262,-0.2993,0
3109,103.633,0,,parado,0.032495,-1.3743,0
3110,103.667,0,,parado,1.306555,-0.4639,0
3111,103.7,0,,parado,1.290678,-0.4577,0
3112,103.733,0,,parado,1.45032,-0.3194,0
3113,103.767,0,,parado,1.650576,-0.1419,0
3114,103.8,0,,movimento,1.926239,0.1036,0
3115,103.833,0,,parado,0.018888,-1.4525,0
3116,103.867,0,,movimento,2.114669,0.2824,0
3117,103.9,0,,movimento,2.250578,0.4057,0
3118,103.933,0,,movimento,2.467463,0.5828,0
3119,103.967,0,,movimento,2.66718,0.7466,0
3120,104.0,0,,movimento,2.811848,0.8801,0
3121,104.033,1,neutral,movimento_brusco,62.465946,9.281,1
3122,104.067,1,neutral,parado,0.067453,-0.3626,0
3123,104.1,0,,movimento,4.116083,0.2646,0
3124,104.133,0,,movimento,4.05875,0.2584,0
3125,104.167,0,,movimento,4.0094,0.2534,0
3126,104.2,0,,movimento,4.173524,0.2799,0
3127,104.233,0,,movimento,4.273057,0.2945,0
3128,104.267,0,,parado,0.159336,-0.3429,0
3129,104.3,1,neutral,movimento,4.335169,0.3005,0
3130,104.333,0,,movimento,4.178293,0.2732,0
3131,104.367,0,,movimento,3.993535,0.2421,0
3132,104.4,0,,movimento,3.98341,0.2387,0
3133,104.433,0,,movimento,3.810448,0.2107,0
3134,104.467,0,,parado,0.152804,-0.355,0
3135,104.5,0,,movimento,3.77494,0.2039,0
3136,104.533,1,neutral,movimento,3.814309,0.2085,0
3137,104.567,0,,movimento,3.64976,0.1811,0
3138,104.6,0,,movimento,3.395244,0.1392,0
3139,104.633,0,,parado,0.044588,-0.3786,0
3140,104.667,0,,movimento,3.435675,0.1419,0
3141,104.7,0,,movimento,3.299174,0.1183,0
3142,104.733,0,,movimento,3.302143,0.1175,0
3143,104.767,0,,movimento,3.080754,0.0832,0
3144,104.8,0,,movimento,3.194353,0.1008,0
3145,104.833,0,,parado,0.041755,-0.3865,0
3146,104.867,0,,movimento,3.048444,0.078,0
3147,104.9,0,,movimento,3.140808,0.0907,0
3148,104.933,0,,movimento,3.08266,0.0799,0
3149,104.967,0,,movimento,3.042285,0.0718,0
3150,105.0,0,,movimento,3.018711,0.0664,0
3151,105.033,0,,movimento,3.021498,0.0654,0
3152,105.067,0,,parado,0.247882,-0.3635,0
3153,105.1,0,,movimento,3.059693,0.0695,0
3154,105.133,0,,movimento,3.210783,0.0908,0
3155,105.167,0,,movimento,3.275272,0.098,0
3156,105.2,0,,movimento,3.375549,0.1104,0
3157,105.233,0,,movimento,3.60386,0.1416,0
3158,105.267,0,,parado,0.159604,-0.3911,0
3159,105.3,0,,movimento,3.576507,0.1332,0
3160,105.333,0,,movimento,3.797577,0.1637,0
3161,105.367,0,,movimento,3.670039,0.1407,0
3162,105.4,0,,movimento,3.686546,0.1402,0
3163,105.433,0,,movimento,3.642074,0.1303,0
3164,105.467,0,,parado,0.201241,-0.4021,0
3165,105.5,0,,movimento,3.642352,0.1267,0
3166,105.533,0,,movimento,3.548018,0.1088,0
3167,105.567,0,,movimento,3.491399,0.0966,0
3168,105.6,0,,movimento,3.582652,0.1069,0
3169,105.633,0,,parado,0.033834,-0.4423,0
3170,105.667,0,,movimento,3.519029,0.0931,0
3171,105.7,0,,movimento,3.561262,0.0952,0
3172,105.733,0,,movimento,3.674464,0.1079,0
3173,105.767,0,,movimento,3.306311,0.0465,0
3174,105.8,0,,movimento,3.151581,0.0185,0
3175,105.833,0,,parado,0.028261,-0.4662,0
3176,105.867,0,,movimento,3.150241,0.0145,0
3177,105.9,0,,movimento,3.21571,0.0209,0
3178,105.933,0,,movimento,3.329886,0.0348,0
3179,105.967,0,,movimento,3.335786,0.0319,0
3180,106.0,0,,movimento,3.438864,0.044,0
3181,106.033,0,,movimento,3.236223,0.0088,0
3182,106.067,0,,parado,0.236492,-0.4585,0
3183,106.1,0,,movimento,3.387025,0.0282,0
3184,106.133,0,,parado,3.120062,-0.0164,0
3185,106.167,0,,movimento,3.265047,0.0032,0
3186,106.2,1,neutral,parado,3.187569,-0.0113,0
3187,106.233,1,neutral,parado,3.135285,-0.0217,0
3188,106.267,0,,parado,0.308614,-0.4632,0
3189,106.3,1,neutral,parado,2.959727,-0.0512,0
3190,106.333,1,happy,parado,3.179204,-0.0186,0
3191,106.367,1,happy,movimento,3.652983,0.053,0
3192,106.4,1,happy,movimento,4.077241,0.1162,0
3193,106.433,0,,movimento,4.767231,0.2193,0
3194,106.467,0,,parado,0.095202,-0.5101,0
3195,106.5,0,,movimento,5.334838,0.3022,0
3196,106.533,0,,movimento,5.871838,0.379,0
3197,106.567,0,,movimento,6.244365,0.429,0
3198,106.6,0,,movimento,6.389562,0.4431,0
3199,106.633,0,,parado,0.018341,-0.5495,0
3200,106.667,0,,movimento,6.326241,0.4244,0
3201,106.7,0,,movimento,6.023766,0.3691,0
3202,106.733,1,happy,movimento,5.636661,0.3016,0
3203,106.767,0,,movimento,5.393028,0.2572,0
3204,106.8,0,,movimento,5.376105,0.2486,0
3205,106.833,0,,parado,0.024727,-0.5852,0
3206,106.867,1,happy,movimento,5.442483,0.2532,0
3207,106.9,0,,movimento,5.402972,0.2416,0
3208,106.933,0,,movimento,5.365412,0.2307,0
3209,106.967,0,,movimento,5.231659,0.2054,0
3210,107.0,0,,movimento,4.868865,0.1454,0
3211,107.033,0,,movimento,4.492551,0.7286,0
3212,107.067,0,,parado,0.139484,-1.9151,0
3213,107.1,0,,movimento,4.418172,0.6807,0
3214,107.133,0,,movimento,4.310799,0.6133,0
3215,107.167,0,,movimento,4.285692,0.5957,0
3216,107.2,0,,movimento,4.352288,0.6344,0
3217,107.233,0,,movimento,4.36952,0.6439,0
3218,107.267,0,,parado,0.114544,-1.9282,0
3219,107.3,0,,movimento,4.300521,0.6024,0
3220,107.333,0,,movimento,4.213479,0.5495,0
3221,107.367,0,,movimento,4.208726,0.5448,0
3222,107.4,0,,movimento,4.143033,0.5038,0
3223,107.433,0,,movimento,4.179354,0.5227,0
3224,107.467,0,,parado,0.215181,-1.8702,0
3225,107.5,0,,movimento,3.975365,0.3981,0
3226,107.533,0,,movimento,3.871915,0.3352,0
3227,107.567,0,,movimento,3.757053,0.2652,0
3228,107.6,0,,movimento,3.775785,0.2738,0
3229,107.633,0,,parado,0.037375,-1.98,0
3230,107.667,0,,movimento,3.622207,0.1799,0
3231,107.7,0,,movimento,3.554311,0.1373,0
3232,107.733,0,,movimento,3.567762,0.1436,0
3233,107.767,0,,movimento,3.378805,0.0277,0
3234,107.8,0,,movimento,3.393261,0.0351,0
3235,107.833,0,,parado,0.044329,-1.9835,0
3236,107.867,0,,movimento,3.55894,0.1316,0
3237,107.9,0,,movimento,3.476674,0.0797,0
3238,107.933,0,,movimento,3.423558,0.0454,0
3239,107.967,0,,movimento,3.404378,0.0314,0
3240,108.0,0,,parado,3.300893,-0.0329,0
3241,108.033,0,,movimento,3.449194,0.0537,0
3242,108.067,0,,parado,0.161339,-1.9271,0
3243,108.1,0,,movimento,3.482199,0.0713,0
3244,108.133,0,,movimento,3.404871,0.0234,0
3245,108.167,0,,parado,3.295164,-0.0428,0
3246,108.2,0,,parado,3.218751,-0.0878,0
3247,108.233,0,,parado,3.24351,-0.0705,0
3248,108.267,0,,parado,0.187514,-1.9134,0
3249,108.3,1,happy,parado,3.236387,-0.0727,0
3250,108.333,1,happy,parado,3.082712,-0.1607,0
3251,108.367,0,,movimento,3.929821,0.3484,0
3252,108.4,0,,movimento,3.629629,0.1678,0
3253,108.433,0,,movimento,3.550869,0.1209,0
3254,108.467,0,,parado,0.220663,-1.8877,0
3255,108.5,0,,movimento,3.401544,0.0324,0
3256,108.533,1,happy,movimento,3.688217,0.2044,0
3257,108.567,0,,movimento,3.608242,0.1553,0
3258,108.6,1,happy,movimento,3.482074,0.0799,0
3259,108.633,1,happy,parado,0.030679,-2.0016,0
3260,108.667,0,,movimento,3.683681,0.2004,0
3261,108.7,1,happy,movimento,3.709956,0.2152,0
3262,108.733,0,,movimento,3.813091,0.2764,0
3263,108.767,0,,movimento,3.599988,0.1459,0
3264,108.8,0,,movimento,3.66371,0.1809,0
3265,108.833,0,,parado,0.040399,-2.0031,0
3266,108.867,0,,movimento,3.647333,0.1676,0
3267,108.9,0,,movimento,3.916644,0.3251,0
3268,108.933,0,,movimento,3.881423,0.3,0
3269,108.967,0,,movimento,3.925304,0.3223,0
3270,109.0,0,,movimento,3.755386,0.2179,0
3271,109.033,0,,movimento,3.796209,0.2386,0
3272,109.067,0,,parado,0.207137,-1.9189,0
3273,109.1,0,,movimento,3.611145,0.126,0
3274,109.133,0,,movimento,3.825798,0.2503,0
3275,109.167,0,,movimento,3.513202,0.0607,0
3276,109.2,0,,movimento,3.526376,0.0664,0
3277,109.233,0,,movimento,3.494077,0.0446,0
3278,109.267,0,,parado,0.179473,-1.944,0
3279,109.3,0,,movimento,3.579215,0.0924,0
3280,109.333,0,,movimento,3.508542,0.0478,0
3281,109.367,0,,movimento,3.489385,0.0373,0
3282,109.4,0,,movimento,3.581405,0.096,0
3283,109.433,0,,movimento,3.445742,0.0234,0
3284,109.467,0,,parado,0.235633,-1.9175,0
3285,109.5,0,,parado,3.33351,-0.0322,0
3286,109.533,0,,movimento,3.784949,0.2602,0
3287,109.567,0,,movimento,3.617609,0.1781,0
3288,109.6,0,,movimento,3.556691,0.163,0
3289,109.633,0,,parado,0.03787,-2.094,0
3290,109.667,0,,movimento,3.339693,0.046,0
3291,109.7,0,,movimento,3.46945,0.1524,0
3292,109.733,0,,movimento,3.538176,0.217,0
3293,109.767,1,happy,movimento,3.547123,0.2398,0
3294,109.8,1,happy,movimento,3.657282,0.3324,0
3295,109.833,1,happy,parado,0.100887,-2.1382,0
3296,109.867,1,happy,movimento,3.655628,0.3495,0
3297,109.9,1,happy,movimento,3.6637,0.3738,0
3298,109.933,1,happy,movimento,3.616817,0.359,0
3299,109.967,1,happy,movimento,3.696047,0.434,0
3300,110.0,1,neutral,movimento,3.661831,0.4223,0
3301,110.033,1,neutral,movimento_brusco,79.262256,9.3028,1
3302,110.067,1,neutral,parado,0.112005,-0.4702,0
3303,110.1,1,neutral,parado,1.135462,-0.3392,0
3304,110.133,1,neutral,parado,1.21483,-0.3249,0
3305,110.167,1,neutral,parado,0.983008,-0.3488,0
3306,110.2,1,neutral,parado,1.256166,-0.3107,0
3307,110.233,1,neutral,parado,1.066584,-0.3293,0
3308,110.267,1,neutral,parado,1.342056,-0.2973,0
3309,110.3,1,neutral,parado,1.225688,-0.3073,0
3310,110.333,1,sad,parado,1.073636,-0.3215,0
3311,110.367,1,sad,parado,1.350476,-0.2834,0
3312,110.4,1,sad,parado,1.584996,-0.251,0
3313,110.433,1,sad,parado,0.945304,-0.325,0
3314,110.467,1,sad,parado,0.994702,-0.3202,0
3315,110.5,1,sad,parado,1.304353,-0.2783,0
3316,110.533,1,sad,parado,1.244519,-0.282,0
3317,110.567,1,sad,parado,1.179705,-0.2863,0
3318,110.6,1,sad,parado,1.053214,-0.2979,0
3319,110.633,1,sad,parado,1.300086,-0.2695,0
3320,110.667,1,sad,parado,1.102056,-0.2903,0
3321,110.7,1,sad,parado,0.889257,-0.3126,0
3322,110.733,1,sad,parado,1.255001,-0.2645,0
3323,110.767,1,sad,parado,0.984191,-0.2943,0
3324,110.8,1,sad,parado,0.941783,-0.296,0
3325,110.833,1,sad,parado,0.850448,-0.3084,0
3326,110.867,1,sad,parado,0.775158,-0.3136,0
